count,time_s,lux,press,temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
6043,107.186455,0.1993,1012.145996,29.953125,0.23999,0.76239,1.645508,23.182367,-23.39698,68.841171,6.258152,85.300011,-172.622345
6044,107.202187,0.1993,1012.112793,29.953125,0.251221,0.764832,1.648926,23.121332,-24.678719,72.442245,4.693614,86.879639,-183.22197
6045,107.217903,0.1993,1012.108643,29.953125,0.263428,0.761414,1.641602,22.999262,-24.495613,74.944687,6.258152,91.618538,-184.736191
6046,107.235786,0.1993,1012.134521,29.953125,0.278564,0.772156,1.647461,22.999262,-24.434578,73.296738,9.387227,97.937057,-187.764679
6047,107.251518,0.1993,1012.115234,29.953125,0.286865,0.770203,1.646973,23.365473,-24.434578,70.672226,-4.693614,99.516685,-183.22197
6048,107.267258,0.1993,1012.137451,29.953125,0.295166,0.777039,1.645508,23.243402,-23.39698,70.000839,-4.693614,99.516685,-177.165039
6049,107.282982,0.1993,1012.140869,29.953125,0.279541,0.784851,1.642578,23.304438,-23.519051,70.24498,-10.951765,96.357422,-198.364288
6050,107.300812,0.1993,1012.111328,29.953125,0.270264,0.780945,1.646973,22.572016,-23.15284,70.183945,4.693614,96.357422,-180.193512
6051,107.316513,0.1993,1012.110107,29.953125,0.26001,0.778992,1.644043,22.38891,-22.725594,68.535995,15.645379,85.300011,-187.764679
6052,107.332245,0.1993,1012.12915,29.953125,0.264893,0.771179,1.648438,22.327875,-23.335945,68.780136,4.693614,99.516685,-183.22197
6053,107.350174,0.1993,1012.133301,29.9375,0.26001,0.771179,1.650879,21.961664,-23.335945,71.648788,-4.693614,96.357422,-186.250427
6054,107.365883,0.1993,1012.130615,29.9375,0.275146,0.774109,1.644043,22.205805,-23.091805,73.052597,-1.564538,93.198166,-192.307358
6055,107.381577,0.1993,1012.120361,29.9375,0.2771,0.771179,1.647949,21.778559,-23.335945,71.526718,18.774454,88.459267,-181.707733
6056,107.397308,0.1993,1012.122803,29.9375,0.280518,0.769714,1.64502,21.351313,-22.664558,69.207382,10.951765,90.038895,-180.193512
6057,107.447433,0.1993,1012.128418,29.9375,0.257568,0.76239,1.645996,21.290277,-22.481453,70.12291,0,94.777794,-184.736191
6058,107.463036,0.1993,1012.132812,29.9375,0.247314,0.761414,1.644043,21.473383,-22.298347,68.047714,9.387227,91.618538,-184.736191
6059,107.478729,0.1993,1012.121338,29.9375,0.250244,0.755554,1.648438,21.778559,-22.908699,67.620468,10.951765,83.720383,-183.22197
6060,107.494423,0.1993,1012.100098,29.9375,0.246826,0.748718,1.650879,22.022699,-23.213875,71.343613,-4.693614,99.516685,-183.22197
6061,107.512169,0.1993,1012.088623,29.9375,0.25708,0.743347,1.649414,22.26684,-23.641121,74.639511,-7.82269,99.516685,-195.335831
6062,107.527824,0.1993,1012.121582,29.9375,0.264404,0.748718,1.649902,22.938227,-23.39698,72.076035,-1.564538,102.675941,-186.250427
6063,107.54348,0.1993,1012.120117,29.9375,0.27417,0.754578,1.642578,22.694086,-23.702156,68.963242,0,91.618538,-190.793137
6064,107.559082,0.1993,1012.12207,29.9375,0.265869,0.752625,1.648926,23.365473,-23.885262,71.038437,3.129076,97.937057,-181.707733
6065,107.576813,0.1993,1012.115479,29.9375,0.266846,0.760437,1.647949,23.426508,-23.763191,73.357773,-6.258152,85.300011,-181.707733
6066,107.592453,0.1993,1012.114014,29.929688,0.264893,0.761902,1.645996,23.365473,-24.068367,69.756699,-1.564538,102.675941,-165.051193
6067,107.608147,0.1993,1012.148926,29.929688,0.263916,0.761902,1.649414,23.304438,-24.251472,68.169785,4.693614,86.879639,-183.22197
6068,107.625923,0.1993,1012.083252,29.929688,0.266357,0.760437,1.646973,23.365473,-23.702156,71.282578,1.564538,93.198166,-186.250427
6069,107.641586,0.1993,1012.148193,29.929688,0.27417,0.757019,1.64502,24.097895,-24.007332,72.747421,10.951765,93.198166,-192.307358
6070,107.657265,0.1993,1012.131104,29.929688,0.272217,0.760437,1.653809,23.914789,-23.824226,71.404648,7.82269,99.516685,-183.22197
6071,107.672935,0.1993,1012.131104,29.929688,0.282959,0.765808,1.645996,24.03686,-23.946297,70.550156,-4.693614,86.879639,-177.165039
6072,107.690704,0.1993,1012.117432,29.929688,0.281006,0.768738,1.650391,23.670649,-23.763191,71.343613,-6.258152,104.255569,-187.764679
6073,107.706375,0.1993,1012.128174,29.929688,0.281982,0.77655,1.643555,23.365473,-23.15284,71.282578,6.258152,94.777794,-187.764679
6074,107.722046,0.1993,1012.130615,29.929688,0.273193,0.77948,1.645508,22.816156,-22.786629,70.061874,4.693614,90.038895,-177.165039
6075,107.737778,0.1993,1012.141357,29.929688,0.275146,0.776062,1.64209,23.304438,-22.359383,69.512558,10.951765,83.720383,-183.22197
6076,107.786926,0.1993,1012.12793,29.929688,0.265381,0.772156,1.64502,22.14477,-22.115242,70.794296,6.258152,97.937057,-175.650818
6077,107.802696,0.1993,1012.141113,29.929688,0.264404,0.768738,1.652344,22.083735,-22.969734,69.756699,1.564538,90.038895,-180.193512
6078,107.818474,0.1993,1012.166504,29.929688,0.262939,0.771667,1.644531,22.816156,-22.603523,70.183945,4.693614,96.357422,-195.335831
6079,107.834251,0.1993,1012.136963,29.96875,0.261963,0.776062,1.643066,22.449945,-22.786629,70.672226,4.693614,90.038895,-168.079666
6080,107.852142,0.1993,1012.114014,29.96875,0.258545,0.770691,1.655762,21.961664,-22.847664,71.221542,10.951765,96.357422,-183.22197
6081,107.867905,0.1993,1012.126465,29.96875,0.259521,0.774109,1.651367,21.717524,-23.27491,70.977402,6.258152,78.981491,-187.764679
6082,107.883682,0.1993,1012.105225,29.96875,0.261475,0.766785,1.643555,21.839594,-23.213875,70.428085,6.258152,94.777794,-181.707733
6083,107.901512,0.1993,1012.131836,29.96875,0.258057,0.761414,1.648926,21.961664,-23.702156,70.611191,-4.693614,105.835205,-186.250427
6084,107.917198,0.1993,1012.112549,29.96875,0.257568,0.756531,1.643555,21.961664,-24.129402,70.977402,6.258152,97.937057,-190.793137
6085,107.932884,0.1993,1012.138672,29.96875,0.258545,0.753113,1.647949,21.900629,-24.251472,71.343613,0,85.300011,-184.736191
6086,107.948524,0.1993,1012.132812,29.96875,0.26001,0.757996,1.645996,22.877192,-24.373543,71.770859,-4.693614,90.038895,-180.193512
6087,107.966385,0.1993,1012.112061,29.96875,0.263916,0.75946,1.64209,22.205805,-24.800789,71.953964,0,94.777794,-184.736191
6088,107.98201,0.1993,1012.115967,29.96875,0.267822,0.76239,1.644043,22.938227,-24.678719,72.38121,1.564538,96.357422,-186.250427
6089,107.997681,0.1993,1012.113037,29.96875,0.277588,0.767273,1.640137,22.816156,-24.495613,72.014999,10.951765,90.038895,-183.22197
6090,108.013374,0.1993,1012.134277,29.96875,0.277588,0.767761,1.643555,22.38891,-24.373543,71.038437,12.516303,85.300011,-187.764679
6091,108.031158,0.1993,1012.116943,29.96875,0.281494,0.76532,1.65332,22.510981,-24.251472,70.36705,3.129076,94.777794,-178.679276
6092,108.046822,0.1993,1012.102295,29.96875,0.279053,0.760437,1.646973,22.694086,-23.335945,70.428085,7.82269,93.198166,-186.250427
6093,108.062553,0.1993,1012.083008,29.921875,0.282959,0.757019,1.652344,22.877192,-23.091805,70.306015,0,91.618538,-178.679276
6094,108.080353,0.1993,1012.131104,29.921875,0.276611,0.761902,1.64502,22.877192,-22.969734,70.12291,-12.516303,91.618538,-199.87851
6095,108.128387,0.1993,1012.149414,29.921875,0.2771,0.770203,1.641113,22.572016,-22.969734,69.756699,-7.82269,96.357422,-171.108124
6096,108.143997,0.1993,1012.166748,29.921875,0.274658,0.772644,1.650391,22.449945,-22.359383,69.817734,7.82269,83.720383,-177.165039
6097,108.159645,0.1993,1012.145264,29.921875,0.27417,0.772156,1.649414,22.083735,-22.603523,70.12291,-1.564538,80.561119,-195.335831
6098,108.177353,0.1993,1012.1604,29.921875,0.266846,0.768738,1.641602,22.449945,-22.237312,70.428085,4.693614,90.038895,-189.2789
6099,108.192955,0.1993,1012.111328,29.921875,0.268799,0.76532,1.64502,22.26684,-22.054207,68.841171,1.564538,102.675941,-189.2789
6100,108.208557,0.1993,1012.125732,29.921875,0.26001,0.762878,1.640625,22.083735,-22.603523,68.719101,6.258152,97.937057,-178.679276
6101,108.22419,0.1993,1012.125977,29.921875,0.260498,0.763367,1.648438,22.633051,-22.359383,69.878769,3.129076,88.459267,-184.736191
6102,108.241905,0.1993,1012.158691,29.921875,0.250732,0.766785,1.644043,22.205805,-22.786629,70.611191,3.129076,91.618538,-181.707733
6103,108.257507,0.1993,1012.143311,29.921875,0.252197,0.766296,1.643555,22.510981,-23.091805,69.512558,6.258152,94.777794,-184.736191
6104,108.273102,0.1993,1012.111328,29.921875,0.251709,0.771667,1.643555,22.327875,-23.702156,70.061874,-1.564538,102.675941,-180.193512
6105,108.288742,0.1993,1012.14917,29.921875,0.255615,0.767761,1.648438,22.510981,-23.702156,71.648788,1.564538,105.835205,-195.335831
6106,108.306473,0.1993,1012.133789,29.960938,0.257568,0.763855,1.64502,22.14477,-23.580086,72.38121,17.209915,105.835205,-186.250427
6107,108.322235,0.1993,1012.163818,29.960938,0.258057,0.763855,1.642578,22.26684,-24.495613,71.221542,-7.82269,96.357422,-177.165039
6108,108.337982,0.1993,1012.14624,29.960938,0.263428,0.765808,1.643555,22.38891,-24.007332,70.36705,6.258152,85.300011,-187.764679
6109,108.35582,0.1993,1012.130371,29.960938,0.269775,0.761902,1.650391,22.14477,-24.190437,70.428085,3.129076,97.937057,-196.850052
6110,108.371552,0.1993,1012.120117,29.960938,0.272217,0.76532,1.642578,22.816156,-24.129402,71.526718,1.564538,108.994461,-180.193512
6111,108.387306,0.1993,1012.144775,29.960938,0.272217,0.766296,1.652832,22.633051,-23.824226,71.038437,1.564538,83.720383,-183.22197
6112,108.403053,0.1993,1012.123779,29.960938,0.27124,0.764343,1.645508,22.205805,-24.495613,70.550156,-3.129076,94.777794,-193.821594
6113,108.452141,0.1993,1012.152832,29.960938,0.282959,0.767761,1.641602,21.839594,-23.946297,71.099472,6.258152,97.937057,-187.764679
6114,108.467934,0.1993,1012.123535,29.960938,0.280518,0.764832,1.646484,22.38891,-23.27491,70.794296,3.129076,91.618538,-178.679276
6115,108.483788,0.1993,1012.108398,29.960938,0.287354,0.761414,1.648926,22.327875,-23.213875,70.855331,4.693614,96.357422,-192.307358
6116,108.499626,0.1993,1012.138672,29.960938,0.279541,0.761414,1.644043,21.961664,-23.030769,70.428085,10.951765,83.720383,-180.193512
6117,108.517624,0.1993,1012.13623,29.960938,0.270752,0.756042,1.648438,22.327875,-22.115242,69.024277,4.693614,83.720383,-183.22197
6118,108.533501,0.1993,1012.158936,29.960938,0.270264,0.76239,1.649902,22.449945,-22.603523,68.902206,-9.387227,107.414833,-175.650818
6119,108.549362,0.1993,1012.131592,29.976562,0.264893,0.770691,1.64502,22.205805,-22.298347,69.512558,20.338991,86.879639,-180.193512
6120,108.567375,0.1993,1012.115723,29.976562,0.259521,0.768738,1.643555,22.816156,-22.542488,70.306015,3.129076,91.618538,-190.793137
6121,108.583221,0.1993,1012.125977,29.976562,0.257568,0.766296,1.643066,22.449945,-22.359383,70.794296,0,101.096313,-181.707733
6122,108.598976,0.1993,1012.152832,29.976562,0.263428,0.759949,1.64502,22.755121,-23.335945,70.916367,4.693614,96.357422,-192.307358
6123,108.614822,0.1993,1012.135986,29.976562,0.262451,0.75946,1.651367,22.633051,-22.664558,71.709824,12.516303,88.459267,-184.736191
6124,108.632835,0.1993,1012.116699,29.976562,0.263916,0.758484,1.645508,22.38891,-22.725594,71.099472,-7.82269,83.720383,-186.250427
6125,108.648712,0.1993,1012.137451,29.976562,0.260498,0.761902,1.647461,22.633051,-23.580086,69.756699,9.387227,101.096313,-178.679276
6126,108.664497,0.1993,1012.134521,29.976562,0.258545,0.762878,1.640137,22.816156,-23.030769,69.207382,6.258152,94.777794,-193.821594
6127,108.680351,0.1993,1012.148438,29.976562,0.25708,0.76825,1.638184,23.487543,-23.824226,70.183945,4.693614,90.038895,-186.250427
6128,108.698334,0.1993,1012.111816,29.976562,0.252197,0.774597,1.646973,23.121332,-24.251472,71.648788,3.129076,94.777794,-187.764679
6129,108.714188,0.1993,1012.155029,29.976562,0.253662,0.768738,1.641602,23.121332,-23.580086,72.198105,-1.564538,99.516685,-186.250427
6130,108.730026,0.1993,1012.171875,29.976562,0.261963,0.76825,1.641113,22.816156,-24.373543,71.465683,0,94.777794,-187.764679
6131,108.745819,0.1993,1012.091064,29.976562,0.268311,0.766785,1.649414,22.755121,-24.617683,71.099472,-6.258152,94.777794,-190.793137
6132,108.763802,0.1993,1012.120361,29.976562,0.276611,0.764343,1.652344,23.304438,-24.068367,71.953964,4.693614,96.357422,-189.2789
6133,108.811424,0.1993,1012.1604,29.929688,0.270752,0.774109,1.646484,23.304438,-23.15284,70.550156,-3.129076,91.618538,-181.707733
6134,108.827141,0.1993,1012.145996,29.929688,0.270264,0.775574,1.648438,22.572016,-23.824226,70.794296,12.516303,91.618538,-181.707733
6135,108.844994,0.1993,1012.153809,29.929688,0.273193,0.774109,1.645996,22.38891,-23.580086,70.916367,1.564538,96.357422,-189.2789
6136,108.860703,0.1993,1012.162842,29.929688,0.273682,0.771667,1.647949,22.327875,-22.969734,70.977402,3.129076,97.937057,-175.650818
6137,108.876434,0.1993,1012.148682,29.929688,0.278076,0.76532,1.638672,21.778559,-23.519051,70.855331,-6.258152,110.574089,-193.821594
6138,108.892181,0.1993,1012.115234,29.929688,0.2771,0.763855,1.650879,22.449945,-22.542488,70.550156,-6.258152,91.618538,-175.650818
6139,108.910004,0.1993,1012.140381,29.929688,0.2771,0.760437,1.650391,22.022699,-22.298347,70.000839,-7.82269,93.198166,-183.22197
6140,108.925713,0.1993,1012.120361,29.929688,0.276123,0.759949,1.648438,22.205805,-22.847664,69.817734,-3.129076,101.096313,-196.850052
6141,108.94146,0.1993,1012.137207,29.929688,0.270264,0.759949,1.645996,22.755121,-21.932137,70.000839,6.258152,97.937057,-175.650818
6142,108.957176,0.1993,1012.117188,29.929688,0.260986,0.767273,1.646484,22.26684,-22.725594,70.12291,3.129076,85.300011,-190.793137
6143,108.975014,0.1993,1012.138672,29.929688,0.25415,0.768738,1.643555,22.14477,-22.908699,69.634628,7.82269,93.198166,-183.22197
6144,108.990761,0.1993,1012.145996,29.929688,0.253662,0.763855,1.639648,22.205805,-22.603523,69.756699,-6.258152,97.937057,-184.736191
6145,109.00647,0.1993,1012.147461,29.929688,0.255615,0.760437,1.641113,22.205805,-23.580086,70.916367,7.82269,83.720383,-192.307358
6146,109.022179,0.1993,1012.140381,29.953125,0.26001,0.757996,1.643555,22.572016,-23.27491,71.770859,-1.564538,96.357422,-186.250427
6147,109.039932,0.1993,1012.12207,29.953125,0.262451,0.761414,1.64209,22.877192,-23.091805,70.977402,0,88.459267,-178.679276
6148,109.055565,0.1993,1012.141113,29.953125,0.264404,0.760437,1.643066,23.365473,-24.007332,70.794296,4.693614,86.879639,-180.193512
6149,109.071259,0.1993,1012.11084,29.953125,0.25708,0.764832,1.648438,23.060297,-23.641121,70.550156,-6.258152,91.618538,-184.736191
6150,109.089043,0.1993,1012.144775,29.953125,0.260986,0.771667,1.641602,23.060297,-23.580086,70.672226,-1.564538,105.835205,-186.250427
6151,109.104721,0.1993,1012.111572,29.953125,0.26001,0.772156,1.645508,22.816156,-24.556648,71.221542,6.258152,101.096313,-184.736191
6152,109.152397,0.1993,1012.181396,29.953125,0.275635,0.760437,1.644043,21.900629,-24.007332,70.36705,1.564538,74.242607,-183.22197
6153,109.168137,0.1993,1012.176025,29.953125,0.284912,0.761902,1.649414,22.938227,-24.251472,70.977402,9.387227,94.777794,-181.707733
6154,109.185966,0.1993,1012.161377,29.953125,0.285889,0.761902,1.645996,22.633051,-23.946297,71.465683,10.951765,99.516685,-183.22197
6155,109.201714,0.1993,1012.153564,29.953125,0.279053,0.766785,1.644531,22.877192,-23.091805,70.550156,4.693614,93.198166,-180.193512
6156,109.217377,0.1993,1012.137451,29.953125,0.279053,0.76825,1.645508,22.694086,-23.091805,69.146347,7.82269,90.038895,-183.22197
6157,109.233109,0.1993,1012.128174,29.953125,0.275146,0.767761,1.650879,22.633051,-22.481453,69.207382,18.774454,82.140747,-181.707733
6158,109.250961,0.1993,1012.125,29.953125,0.267822,0.770203,1.650391,22.816156,-22.420418,71.099472,3.129076,97.937057,-187.764679
6159,109.266624,0.1865,1012.169434,29.929688,0.262939,0.766296,1.649414,22.327875,-22.786629,71.526718,6.258152,85.300011,-184.736191
6160,109.282333,0.1865,1012.161133,29.929688,0.267822,0.75946,1.64502,22.083735,-22.481453,70.12291,10.951765,99.516685,-183.22197
6161,109.300201,0.1865,1012.133545,29.929688,0.267822,0.761902,1.641602,22.205805,-22.664558,68.902206,4.693614,96.357422,-195.335831
6162,109.315887,0.1865,1012.138672,29.929688,0.269287,0.763367,1.655762,22.755121,-22.786629,69.878769,1.564538,86.879639,-192.307358
6163,109.331596,0.1865,1012.14917,29.929688,0.270752,0.76532,1.651855,22.510981,-22.298347,71.343613,-1.564538,93.198166,-189.2789
6164,109.347298,0.1865,1012.120605,29.929688,0.259033,0.761902,1.649414,22.816156,-22.603523,70.550156,-7.82269,93.198166,-189.2789
6165,109.365158,0.1865,1012.137451,29.929688,0.250244,0.764343,1.655273,22.877192,-23.091805,69.817734,9.387227,94.777794,-172.622345
6166,109.380867,0.1865,1012.137695,29.929688,0.252197,0.761902,1.637695,23.182367,-22.908699,69.695663,3.129076,97.937057,-184.736191
6167,109.396576,0.1865,1012.167236,29.929688,0.252686,0.76532,1.644043,22.449945,-23.335945,71.343613,-7.82269,102.675941,-180.193512
6168,109.412277,0.1865,1012.159912,29.929688,0.252686,0.766785,1.649414,22.816156,-23.39698,72.320175,12.516303,101.096313,-178.679276
6169,109.430084,0.1865,1012.148193,29.929688,0.260986,0.761414,1.641602,22.816156,-23.946297,72.25914,9.387227,88.459267,-184.736191
6170,109.445786,0.1865,1012.141113,29.929688,0.27124,0.766296,1.645508,23.182367,-24.312508,71.648788,3.129076,97.937057,-181.707733
6171,109.493942,0.1865,1012.142578,29.929688,0.276123,0.769714,1.643066,21.961664,-24.373543,70.061874,-9.387227,104.255569,-181.707733
6172,109.509766,0.1865,1012.137451,29.945312,0.272705,0.775574,1.649902,22.572016,-23.27491,69.939804,-6.258152,94.777794,-193.821594
6173,109.527725,0.1865,1012.156006,29.945312,0.272705,0.773621,1.641113,22.633051,-23.15284,70.428085,3.129076,97.937057,-190.793137
6174,109.54351,0.1865,1012.164551,29.945312,0.273193,0.766296,1.644043,22.327875,-23.702156,70.183945,1.564538,102.675941,-186.250427
6175,109.559319,0.1865,1012.167236,29.945312,0.279053,0.769226,1.646484,22.449945,-22.969734,70.611191,-4.693614,99.516685,-177.165039
6176,109.577271,0.1865,1012.173584,29.945312,0.279053,0.76825,1.647461,22.510981,-22.603523,70.977402,-1.564538,108.994461,-186.250427
6177,109.593063,0.1865,1012.170166,29.945312,0.2771,0.767761,1.646484,22.083735,-23.091805,70.672226,-1.564538,96.357422,-180.193512
6178,109.608849,0.1865,1012.143311,29.945312,0.276611,0.765808,1.644043,22.083735,-22.237312,69.695663,7.82269,96.357422,-171.108124
6179,109.624641,0.1865,1012.138672,29.945312,0.275146,0.764343,1.64502,22.327875,-22.176277,69.024277,-3.129076,91.618538,-190.793137
6180,109.642586,0.1865,1012.14624,29.945312,0.267822,0.76239,1.646973,21.961664,-22.176277,69.451523,-3.129076,94.777794,-187.764679
6181,109.658379,0.1865,1012.124023,29.945312,0.262939,0.768738,1.648926,22.327875,-21.810066,70.061874,9.387227,85.300011,-190.793137
6182,109.674171,0.1993,1012.16626,29.945312,0.253174,0.767273,1.641602,22.572016,-22.481453,70.24498,12.516303,94.777794,-190.793137
6183,109.689949,0.1993,1012.168701,29.945312,0.251709,0.764832,1.651855,22.083735,-22.847664,70.12291,10.951765,99.516685,-192.307358
6184,109.707901,0.1993,1012.12793,29.945312,0.247803,0.763855,1.647461,23.182367,-23.39698,71.221542,14.080841,96.357422,-186.250427
6185,109.723701,0.1993,1012.132324,29.945312,0.248291,0.757019,1.63916,22.633051,-23.213875,71.892929,1.564538,105.835205,-186.250427
6186,109.739494,0.1993,1012.140381,29.945312,0.25708,0.760925,1.642578,22.816156,-24.007332,71.526718,6.258152,94.777794,-190.793137
6187,109.757423,0.1993,1012.150879,29.96875,0.262451,0.755066,1.648926,22.999262,-24.068367,71.282578,0,97.937057,-178.679276
6188,109.773117,0.1993,1012.141357,29.96875,0.268311,0.761414,1.644043,22.633051,-24.068367,71.404648,3.129076,104.255569,-175.650818
6189,109.788872,0.1993,1012.158936,29.96875,0.265869,0.766296,1.644043,22.755121,-24.800789,71.526718,3.129076,85.300011,-181.707733
6190,109.836853,0.1993,1012.141602,29.96875,0.266846,0.76825,1.646484,22.694086,-24.678719,70.794296,0,101.096313,-178.679276
6191,109.854721,0.1993,1012.133301,29.96875,0.231689,0.763855,1.547852,24.769281,-25.41114,76.104355,1.564538,96.357422,-174.136581
6192,109.870476,0.1993,1012.152344,29.96875,0.268311,0.777527,1.738281,23.243402,-24.251472,72.014999,4.693614,80.561119,-186.250427
6193,109.886223,0.1993,1012.177734,29.96875,0.226807,0.673035,1.411621,22.26684,-23.519051,76.775742,3.129076,85.300011,-178.679276
6194,109.901962,0.1993,1012.1521,29.96875,0.263916,0.739929,1.677246,23.853754,-23.641121,72.442245,4.693614,93.198166,-186.250427
6195,109.919861,0.1993,1012.135498,29.96875,0.284912,0.773621,1.566895,21.656488,-23.946297,66.33873,-1.564538,83.720383,-183.22197
6196,109.935608,0.1993,1012.150635,29.96875,0.280029,0.767761,1.681152,22.38891,-22.786629,70.733261,7.82269,102.675941,-183.22197
6197,109.951363,0.1993,1012.152832,29.96875,0.273682,0.768738,1.620117,22.26684,-22.481453,71.465683,1.564538,86.879639,-189.2789
6198,109.967102,0.1993,1012.155273,29.96875,0.27417,0.758972,1.661133,22.327875,-22.603523,70.428085,7.82269,96.357422,-201.392746
6199,109.984993,0.1993,1012.169678,29.953125,0.388428,0.861511,1.626953,21.900629,-23.824226,66.4608,15.645379,88.459267,-178.679276
6200,110.000755,0.1993,1012.153809,29.953125,0.247803,0.773621,1.701172,21.412348,-21.932137,65.484238,-3.129076,91.618538,-184.736191
6201,110.016479,0.1993,1012.146973,29.953125,0.273682,0.753601,1.660645,23.731684,-22.725594,69.695663,-12.516303,107.414833,-181.707733
6202,110.034332,0.1993,1012.147461,29.953125,0.276611,0.723328,1.625488,21.351313,-22.603523,73.296738,-12.516303,101.096313,-178.679276
6203,110.050087,0.1993,1012.150635,29.953125,0.286377,0.778015,1.647949,23.914789,-21.38282,71.709824,-6.258152,88.459267,-187.764679
6204,110.065765,0.1993,1012.13208,29.953125,0.282959,0.744812,1.636719,22.14477,-22.054207,73.113632,6.258152,88.459267,-187.764679
6205,110.081505,0.1993,1012.150879,29.953125,0.264404,0.745789,1.672363,24.525141,-21.626961,69.085312,6.258152,88.459267,-184.736191
6206,110.099373,0.1993,1012.12915,29.953125,0.240967,0.693054,1.658691,25.013422,-21.993172,79.095078,-3.129076,85.300011,-190.793137
6207,110.115105,0.1993,1012.149414,29.953125,0.230713,0.632996,1.808105,28.30932,-20.101082,84.038925,-3.129076,97.937057,-190.793137
6208,110.130829,0.1993,1012.15625,29.953125,0.269287,0.663757,2.27832,30.750727,-16.194832,89.593124,-1.564538,96.357422,-180.193512
6209,110.178459,0.1993,1012.146729,29.953125,0.266846,0.667175,4.310059,30.20141,-23.763191,89.77623,1.564538,96.357422,-177.165039
6210,110.196175,0.1993,1012.12793,29.953125,0.398193,0.637878,5.176758,33.070061,-17.293465,90.874863,-6.258152,91.618538,-178.679276
6211,110.211784,0.1993,1012.11792,29.953125,0.394287,0.457214,5.955566,36.976311,-5.51368,83.489609,-3.129076,107.414833,-178.679276
6212,110.227402,0.1993,1012.140381,29.953125,0.27124,0.549988,6.935547,41.187737,0.223625,73.846054,4.693614,93.198166,-177.165039
6213,110.245094,0.1993,1012.178223,29.953125,0.26001,0.814636,8.056641,44.727776,0.16259,47.478867,1.564538,93.198166,-186.250427
6214,110.260689,0.1993,1012.169678,29.953125,0.362061,0.76532,9.027832,32.337639,4.374016,10.064316,-6.258152,107.414833,-187.764679
6215,110.276299,0.1993,1012.130859,29.953125,0.510986,0.805847,10.175293,21.778559,18.839348,19.829941,-4.693614,108.994461,-183.22197
6216,110.291931,0.1993,1012.136475,29.953125,0.555908,0.716003,10.990234,21.717524,28.360832,79.644394,-4.693614,102.675941,-165.051193
6217,110.309654,0.1993,1012.157715,29.953125,0.338623,0.371277,11.67334,26.722406,13.407219,124.444199,-18.774454,104.255569,-172.622345
6218,110.32531,0.1993,1012.172607,29.953125,0.685791,0.806824,12.202148,31.361078,2.115715,181.145859,-10.951765,112.153725,-171.108124
6219,110.340935,0.1993,1012.143799,29.953125,0.595947,0.790222,13.106445,44.178459,11.026848,195.977402,-4.693614,115.312981,-180.193512
6220,110.356567,0.1993,1012.115479,29.953125,0.693115,0.71698,13.167969,53.883049,62.845695,78.118515,-7.82269,102.675941,-168.079666
6221,110.374298,0.1993,1012.14917,29.953125,0.701904,0.724792,13.158691,66.944572,95.499504,44.427109,1.564538,112.153725,-162.022736
6222,110.389931,0.1993,1012.142578,29.953125,0.818604,0.713562,13.141602,80.006096,112.223137,60.41832,-9.387227,129.529648,-157.480042
6223,110.405556,0.1993,1012.128662,29.953125,0.871826,0.729187,12.402344,92.762444,115.702141,23.675156,-17.209915,140.587051,-168.079666
6224,110.421188,0.1993,1012.138672,29.953125,0.969482,0.727234,12.185547,98.865959,100.992668,32.220078,-14.080841,156.383362,-146.880417
6225,110.445229,0.1993,1012.161621,29.953125,1.217529,0.6828,11.805664,104.664299,57.352531,-2.753067,-25.032606,170.600021,-157.480042
6226,110.462624,0.1993,1012.139648,29.953125,1.312256,0.652527,11.311523,106.251213,18.228996,-33.575821,-43.80706,176.918533,-157.480042
6227,110.510254,0.1946,1012.163818,29.960938,1.177002,0.50116,9.819336,114.551994,-68.624031,-110.785294,-78.226891,186.396332,-166.56543
6228,110.528114,0.1946,1012.172363,29.960938,1.082764,0.45282,9.333984,114.063713,-83.394539,-111.822891,-82.920509,200.612991,-183.22197
6229,110.543907,0.1946,1012.179199,29.960938,0.944092,0.400574,9.142578,115.650627,-90.352547,-96.625137,-120.469414,213.250031,-183.22197
6230,110.559669,0.1946,1012.175049,29.960938,0.782471,0.239441,8.782227,117.908928,-94.502937,-86.249161,-118.904877,217.988922,-178.679276
6231,110.575439,0.1946,1012.168701,29.960938,0.579346,0.079773,8.503418,112.904045,-85.225594,-77.399063,-128.292099,214.829666,-187.764679
6232,110.593307,0.1946,1012.149902,29.960938,0.506104,0.010437,8.452637,97.156975,-61.482918,-55.243301,-134.550262,224.307449,-202.906982
6233,110.60907,0.1946,1012.199219,29.960938,0.468994,-0.054504,8.361328,80.067131,-44.94239,-42.609024,-137.679321,214.829666,-215.020828
6234,110.62484,0.1946,1012.149658,29.960938,0.420654,-0.087708,8.113281,57.117912,-26.326668,-26.678848,-150.195633,233.785217,-205.93544
6235,110.6427,0.1946,1012.169678,29.960938,0.409424,-0.097961,8.067383,34.107658,-8.443367,-18.500137,-158.018326,225.88707,-222.591995
6236,110.658455,0.1946,1012.11792,29.960938,0.490479,-0.03595,8.059082,14.515375,3.519524,-5.255508,-158.018326,254.320404,-216.535049
6237,110.674194,0.1946,1012.163818,29.960938,0.488037,0.079773,7.892578,0.59936,11.087883,5.242538,-161.1474,254.320404,-222.591995
